product_id,sales_count,first_date,days_active,turnover_rate,return_rate,category,brand,retail_price,department,cluster,strategy_group
26412,6,2020-01-12 07:24:00,2039,0.0029426189308484553,0.0,Underwear,Mundo Unico,21.0,Men,2,저회전·저반품
26413,8,2019-07-15 05:23:49,2220,0.0036036036036036037,0.0,Underwear,Emporio Armani,23.0,Men,0,고회전·저반품
26414,4,2019-10-15 06:54:40,2128,0.0018796992481203006,0.25,Underwear,Fruit of the Loom,25.0,Men,1,저회전·고반품
26415,10,2020-01-17 12:49:00,2033,0.004918839153959666,0.2,Underwear,Rated M,26.5,Men,0,고회전·고반품
26416,11,2020-07-28 17:04:00,1840,0.005978260869565218,0.09090909090909091,Underwear,Intimo,25.0,Men,0,고회전·고반품
26417,6,2019-12-06 00:46:57,2076,0.002890173410404624,0.0,Underwear,Michael Kors,30.0,Men,2,저회전·저반품
26418,7,2020-04-03 16:05:00,1956,0.0035787321063394683,0.14285714285714285,Underwear,COLDMASTER,10.989999771118164,Men,3,고회전·고반품
26419,8,2020-07-26 09:33:00,1843,0.004340748779164406,0.125,Underwear,Ed Hardy,14.989999771118164,Men,0,고회전·고반품
26420,10,2021-01-08 16:13:00,1676,0.0059665871121718375,0.4,Underwear,Intymen,24.5,Men,3,고회전·고반품
26421,10,2019-02-06 22:53:37,2378,0.004205214465937763,0.2,Underwear,C-IN2,35.0,Men,3,고회전·고반품
26422,2,2020-10-08 05:28:00,1769,0.0011305822498586771,0.0,Underwear,Pull-in,25.0,Men,2,저회전·저반품
26423,9,2019-06-06 01:32:47,2259,0.00398406374501992,0.1111111111111111,Underwear,American Apparel,14.0,Men,0,고회전·고반품
26424,6,2020-01-23 09:59:00,2027,0.0029600394671928957,0.0,Underwear,HUGO BOSS,29.0,Men,2,저회전·저반품
26425,8,2020-04-08 05:11:00,1952,0.004098360655737705,0.0,Underwear,Diesel,39.0,Men,0,고회전·저반품
26426,4,2020-04-05 06:48:00,1955,0.0020460358056265983,0.0,Underwear,NU by John G,9.899999618530272,Men,2,저회전·저반품
26427,4,2020-02-17 09:43:00,2002,0.001998001998001998,0.0,Underwear,HUGO BOSS,27.0,Men,2,저회전·저반품
26428,7,2019-09-08 02:44:24,2165,0.003233256351039261,0.2857142857142857,Underwear,Tommy Hilfiger,13.5,Men,3,고회전·고반품
26429,6,2020-01-03 10:20:00,2047,0.0029311187103077674,0.0,Underwear,Clever,26.0,Men,2,저회전·저반품
26430,11,2020-04-05 07:28:00,1955,0.005626598465473146,0.09090909090909091,Underwear,PACT,22.0,Men,0,고회전·고반품
26431,3,2021-06-09 16:16:00,1524,0.001968503937007874,0.3333333333333333,Underwear,Zimmerli of Switzerland,100.9499969482422,Men,1,저회전·고반품
26432,5,2020-08-14 21:35:55,1823,0.0027427317608337905,0.0,Underwear,New Balance,14.989999771118164,Men,2,저회전·저반품
26433,2,2020-10-07 00:00:00,1770,0.0011299435028248588,0.0,Underwear,Fruit of the Loom,23.989999771118164,Men,2,저회전·저반품
26434,2,2020-09-30 17:27:00,1776,0.0011261261261261261,0.0,Underwear,Dockers,24.0,Men,2,저회전·저반품
26435,5,2020-02-11 05:19:00,2009,0.0024888003982080635,0.0,Underwear,PUMA,25.0,Men,2,저회전·저반품
26436,4,2020-07-24 16:38:00,1844,0.0021691973969631237,0.5,Underwear,Intymen,24.5,Men,1,저회전·고반품
26437,9,2020-03-03 14:35:00,1987,0.004529441368897836,0.1111111111111111,Underwear,COLDMASTER,11.960000038146973,Men,0,고회전·고반품
26438,4,2020-01-31 06:20:00,2020,0.0019801980198019802,0.0,Underwear,Hanes,18.0,Men,2,저회전·저반품
26439,9,2020-01-06 00:35:00,2045,0.004400977995110024,0.0,Underwear,C-IN2,20.0,Men,0,고회전·저반품
26440,9,2020-02-28 10:45:00,1991,0.0045203415369161224,0.1111111111111111,Underwear,Intimo,32.0,Men,0,고회전·고반품
26441,6,2020-08-21 02:33:17,1817,0.003302146395156852,0.16666666666666666,Underwear,Ed Hardy,14.989999771118164,Men,3,고회전·고반품
26442,2,2022-07-06 19:46:25,1132,0.0017667844522968198,0.0,Underwear,Hanes,21.40999984741211,Men,2,저회전·저반품
26443,6,2020-01-28 04:02:00,2023,0.002965892239248641,0.0,Underwear,Briefly Stated,9.989999771118164,Men,2,저회전·저반품
26444,1,2022-08-12 10:19:49,1095,0.0009132420091324201,0.0,Underwear,Underworks,49.9900016784668,Men,2,저회전·저반품
26445,6,2020-05-07 22:57:28,1922,0.003121748178980229,0.0,Underwear,Diesel,35.0,Men,2,고회전·저반품
26446,2,2019-12-19 21:48:21,2062,0.0009699321047526673,0.0,Sleep & Lounge,Hanes,37.0,Men,2,저회전·저반품
26447,12,2020-03-01 14:50:24,1989,0.006033182503770739,0.08333333333333333,Underwear,Hanro,54.0,Men,0,고회전·고반품
26448,13,2020-02-08 13:24:00,2011,0.006464445549477871,0.07692307692307693,Underwear,Fruit of the Loom,25.0,Men,0,고회전·고반품
26449,9,2020-01-27 05:55:00,2024,0.004446640316205534,0.0,Underwear,Fruit of the Loom,16.989999771118164,Men,0,고회전·저반품
26450,10,2020-02-28 17:55:00,1991,0.005022601707684581,0.0,Underwear,Zimmerli of Switzerland,99.0,Men,0,고회전·저반품
26451,7,2020-08-24 17:10:00,1813,0.003861003861003861,0.14285714285714285,Underwear,Gregg Homme,23.89999961853028,Men,3,고회전·고반품
26452,7,2020-04-28 13:34:00,1931,0.0036250647332988087,0.0,Sleep & Lounge,Noble Mount,29.989999771118164,Men,0,고회전·저반품
26453,10,2020-02-07 14:33:00,2012,0.004970178926441352,0.1,Sleep & Lounge,Alexander Del Rossa,89.98999786376953,Men,0,고회전·고반품
26454,4,2020-06-23 11:57:00,1875,0.0021333333333333334,0.0,Underwear,Hatley,19.950000762939453,Men,2,저회전·저반품
26455,13,2019-10-19 23:22:19,2123,0.006123410268487989,0.15384615384615385,Sleep & Lounge,Alexander Del Rossa,79.98999786376953,Men,0,고회전·고반품
26456,3,2020-12-04 16:12:19,1711,0.0017533606078316774,0.0,Sleep & Lounge,Ike Behar,37.5,Men,2,저회전·저반품
26457,7,2020-02-24 08:31:00,1996,0.0035070140280561123,0.0,Sleep & Lounge,Hanes,25.0,Men,2,고회전·저반품
26458,6,2019-12-10 14:54:38,2071,0.0028971511347175277,0.16666666666666666,Underwear,Venom,11.989999771118164,Men,3,저회전·고반품
26459,13,2020-01-30 17:12:00,2020,0.006435643564356435,0.23076923076923078,Sleep & Lounge,Alexander Del Rossa,79.98999786376953,Men,0,고회전·고반품
26460,3,2020-01-22 10:15:00,2028,0.0014792899408284023,0.3333333333333333,Sleep & Lounge,Alexander Del Rossa,39.9900016784668,Men,1,저회전·고반품
26461,6,2020-06-24 17:54:10,1874,0.0032017075773745998,0.0,Sleep & Lounge,Calvin Klein,42.0,Men,2,고회전·저반품
26462,10,2020-01-29 02:59:00,2022,0.004945598417408506,0.0,Sleep & Lounge,Majestic International,60.0,Men,0,고회전·저반품
26463,9,2020-01-12 01:55:00,2039,0.004413928396272682,0.1111111111111111,Sleep & Lounge,Alexander Del Rossa,89.98999786376953,Men,0,고회전·고반품
26464,3,2020-08-29 07:15:00,1809,0.001658374792703151,0.0,Sleep & Lounge,Alexander Del Rossa,28.989999771118164,Men,2,저회전·저반품
26465,8,2020-02-05 14:45:00,2014,0.003972194637537239,0.0,Sleep & Lounge,Alexander Del Rossa,39.9900016784668,Men,0,고회전·저반품
26466,4,2019-03-22 03:51:14,2335,0.0017130620985010706,0.0,Sleep & Lounge,Hanes,17.469999313354492,Men,2,저회전·저반품
26467,10,2020-03-27 12:51:00,1963,0.005094243504839531,0.0,Sleep & Lounge,Alexander Del Rossa,18.989999771118164,Men,0,고회전·저반품
26468,3,2021-05-12 12:41:00,1552,0.0019329896907216496,0.0,Underwear,Gregg Homme,17.950000762939453,Men,2,저회전·저반품
26469,6,2020-03-08 04:06:00,1983,0.0030257186081694403,0.0,Sleep & Lounge,Calvin Klein,44.0,Men,2,고회전·저반품
26470,5,2020-05-14 19:50:04,1915,0.0026109660574412533,0.0,Sleep & Lounge,MJC International,25.0,Men,2,저회전·저반품
26471,9,2020-01-14 17:41:00,2036,0.0044204322200392925,0.1111111111111111,Sleep & Lounge,Alexander Del Rossa,69.98999786376953,Men,0,고회전·고반품
26472,5,2020-02-23 15:52:41,1996,0.00250501002004008,0.0,Sleep & Lounge,Ike Behar,39.9900016784668,Men,2,저회전·저반품
26473,6,2019-09-21 11:17:48,2151,0.002789400278940028,0.16666666666666666,Sleep & Lounge,Alexander Del Rossa,39.9900016784668,Men,3,저회전·고반품
26474,9,2020-02-11 14:39:00,2008,0.004482071713147411,0.2222222222222222,Sleep & Lounge,Hanes,25.0,Men,3,고회전·고반품
26475,5,2020-08-06 03:33:59,1832,0.0027292576419213972,0.4,Sleep & Lounge,Alexander Del Rossa,18.989999771118164,Men,1,저회전·고반품
26476,9,2020-04-12 11:59:00,1947,0.004622496147919877,0.0,Sleep & Lounge,Alexander Del Rossa,59.9900016784668,Men,0,고회전·저반품
26477,7,2020-04-13 16:03:00,1946,0.0035971223021582736,0.0,Sleep & Lounge,Alexander Del Rossa,39.9900016784668,Men,0,고회전·저반품
26478,4,2021-02-05 10:26:00,1648,0.0024271844660194173,0.0,Sleep & Lounge,Intimo,149.9499969482422,Men,2,저회전·저반품
26479,10,2020-03-08 20:30:02,1982,0.005045408678102927,0.1,Sleep & Lounge,Tommy Hilfiger,40.0,Men,0,고회전·고반품
26480,3,2020-03-30 08:16:00,1961,0.0015298317185109638,0.0,Sleep & Lounge,Majestic International,22.5,Men,2,저회전·저반품
26481,7,2019-09-09 02:24:31,2164,0.003234750462107209,0.0,Sleep & Lounge,Hanes,42.0,Men,2,고회전·저반품
26482,10,2020-04-14 15:11:00,1945,0.005141388174807198,0.1,Sleep & Lounge,Bathrobes Online,89.94999694824217,Men,0,고회전·고반품
26483,6,2020-02-10 07:29:00,2010,0.0029850746268656717,0.0,Sleep & Lounge,Nautica,25.0,Men,2,저회전·저반품
26484,5,2020-01-22 07:47:00,2029,0.0024642681123706258,0.0,Sleep & Lounge,Nautica,25.0,Men,2,저회전·저반품
26485,8,2020-03-04 11:35:00,1986,0.004028197381671702,0.125,Sleep & Lounge,Alexander Del Rossa,59.9900016784668,Men,3,고회전·고반품
26486,2,2020-09-13 02:10:00,1794,0.0011148272017837235,0.0,Sleep & Lounge,Bathrobes Online,134.5,Men,2,저회전·저반품
26487,11,2019-12-24 01:03:37,2058,0.005344995140913508,0.2727272727272727,Sleep & Lounge,Calvin Klein,44.0,Men,0,고회전·고반품
26488,6,2020-05-29 06:36:14,1901,0.003156233561283535,0.16666666666666666,Sleep & Lounge,Alexander Del Rossa,69.98999786376953,Men,3,고회전·고반품
26489,6,2020-09-03 04:03:00,1804,0.0033259423503325942,0.0,Sleep & Lounge,American Essentials,98.0,Men,2,고회전·저반품
26490,4,2020-09-22 09:52:00,1784,0.002242152466367713,0.0,Sleep & Lounge,Majestic International,25.0,Men,2,저회전·저반품
26491,9,2020-03-08 04:55:00,1983,0.0045385779122541605,0.0,Sleep & Lounge,Nautica,36.0,Men,0,고회전·저반품
26492,7,2019-05-05 22:21:36,2290,0.003056768558951965,0.14285714285714285,Sleep & Lounge,The Pajamagram Company,49.9900016784668,Men,3,고회전·고반품
26493,7,2020-01-05 14:46:00,2045,0.0034229828850855745,0.0,Sleep & Lounge,Nautica,46.9900016784668,Men,2,고회전·저반품
26494,5,2020-02-21 16:11:00,1998,0.0025025025025025025,0.0,Sleep & Lounge,Aegean,94.98999786376952,Men,2,저회전·저반품
26495,7,2020-04-10 12:37:00,1949,0.0035915854284248334,0.0,Sleep & Lounge,Intimo,25.0,Men,0,고회전·저반품
26496,5,2020-04-07 01:02:00,1953,0.002560163850486431,0.2,Sleep & Lounge,Funny Apparel,29.989999771118164,Men,3,저회전·고반품
26497,6,2020-02-03 10:52:00,2016,0.002976190476190476,0.16666666666666666,Sleep & Lounge,Tommy Hilfiger,25.0,Men,3,저회전·고반품
26498,10,2020-03-09 06:10:00,1982,0.005045408678102927,0.1,Sleep & Lounge,Carol Wright Gifts,14.989999771118164,Men,0,고회전·고반품
26499,6,2019-12-09 13:20:32,2072,0.0028957528957528956,0.0,Sleep & Lounge,Dockers,29.989999771118164,Men,2,저회전·저반품
26500,4,2020-03-09 09:43:00,1981,0.0020191822311963654,0.25,Sleep & Lounge,Alexander Del Rossa,16.989999771118164,Men,1,저회전·고반품
26501,11,2020-01-02 16:35:00,2048,0.00537109375,0.0,Sleep & Lounge,Intimo,36.9900016784668,Men,0,고회전·저반품
26502,9,2020-03-17 14:04:00,1973,0.00456158134820071,0.1111111111111111,Sleep & Lounge,Intimo,25.0,Men,0,고회전·고반품
26503,3,2020-10-03 18:57:00,1773,0.001692047377326565,0.3333333333333333,Sleep & Lounge,Harley-Davidson,69.94999694824219,Men,1,저회전·고반품
26504,7,2019-06-07 16:51:57,2257,0.0031014621178555605,0.2857142857142857,Sleep & Lounge,HUGO BOSS,49.0,Men,3,고회전·고반품
26505,6,2020-01-30 04:42:00,2021,0.0029688273132112814,0.16666666666666666,Sleep & Lounge,Nautica,36.0,Men,3,저회전·고반품
26506,6,2020-04-19 13:25:00,1940,0.003092783505154639,0.16666666666666666,Sleep & Lounge,Dockers,14.989999771118164,Men,3,고회전·고반품
26507,9,2020-02-18 15:39:00,2001,0.004497751124437781,0.1111111111111111,Sleep & Lounge,Majestic International,45.5,Men,0,고회전·고반품
26508,12,2020-02-07 10:39:00,2012,0.005964214711729622,0.16666666666666666,Sleep & Lounge,Pendleton,74.0,Men,0,고회전·고반품
26509,5,2019-05-22 04:25:10,2274,0.0021987686895338612,0.0,Sleep & Lounge,Majestic International,35.0,Men,2,저회전·저반품
26510,8,2021-02-27 11:05:00,1626,0.004920049200492005,0.0,Sleep & Lounge,Nautica,17.989999771118164,Men,0,고회전·저반품
26511,6,2019-09-22 19:54:03,2150,0.0027906976744186047,0.16666666666666666,Sleep & Lounge,Intimo,149.9499969482422,Men,3,저회전·고반품
26512,5,2020-11-21 09:13:00,1725,0.002898550724637681,0.0,Sleep & Lounge,Alexander Del Rossa,14.989999771118164,Men,2,저회전·저반품
26513,9,2020-01-19 14:41:00,2031,0.004431314623338257,0.1111111111111111,Sleep & Lounge,Bottoms Out,25.0,Men,0,고회전·고반품
26514,6,2020-03-28 08:09:00,1963,0.003056546102903719,0.0,Sleep & Lounge,Noble Mount,34.9900016784668,Men,2,고회전·저반품
26515,3,2020-03-13 06:11:00,1978,0.0015166835187057635,0.3333333333333333,Sleep & Lounge,Calvin Klein,40.0,Men,1,저회전·고반품
26516,4,2021-05-26 06:26:00,1539,0.002599090318388564,0.5,Sleep & Lounge,Alexander Del Rossa,59.9900016784668,Men,1,저회전·고반품
26517,4,2020-11-10 14:55:00,1735,0.0023054755043227667,0.25,Sleep & Lounge,Calvin Klein,48.0,Men,1,저회전·고반품
26518,8,2020-02-04 03:32:34,2016,0.003968253968253968,0.0,Sleep & Lounge,Joseph Abboud,31.989999771118164,Men,0,고회전·저반품
26519,7,2020-02-25 12:07:00,1994,0.003510531594784353,0.0,Sleep & Lounge,Calvin Klein,25.200000762939453,Men,2,고회전·저반품
26520,5,2020-05-09 08:54:00,1921,0.0026028110359187923,0.2,Sleep & Lounge,Hanes,42.0,Men,3,저회전·고반품
26521,8,2020-03-09 02:31:00,1982,0.004036326942482341,0.0,Sleep & Lounge,Alexander Del Rossa,18.989999771118164,Men,0,고회전·저반품
26522,5,2020-07-06 07:01:00,1863,0.0026838432635534087,0.0,Sleep & Lounge,Intimo,25.0,Men,2,저회전·저반품
26523,6,2021-01-06 02:38:00,1679,0.00357355568790947,0.0,Sleep & Lounge,Briefly Stated,19.989999771118164,Men,0,고회전·저반품
26524,3,2020-03-15 17:59:00,1975,0.0015189873417721519,0.0,Sleep & Lounge,Nautica,39.0,Men,2,저회전·저반품
26525,6,2020-02-02 22:49:25,2017,0.002974714923153198,0.0,Sleep & Lounge,Tommy Bahama,66.5,Men,2,저회전·저반품
26526,4,2020-02-05 05:22:00,2015,0.0019851116625310174,0.25,Sleep & Lounge,Wanted,34.970001220703125,Men,1,저회전·고반품
26527,6,2018-12-18 09:37:37,2428,0.002471169686985173,0.0,Sleep & Lounge,Polo Ralph Lauren,42.0,Men,2,저회전·저반품
26528,5,2019-05-02 00:21:15,2294,0.002179598953792502,0.0,Sleep & Lounge,Bottoms Out,25.0,Men,2,저회전·저반품
26529,9,2020-02-25 07:42:00,1995,0.004511278195488722,0.2222222222222222,Sleep & Lounge,Bathrobes Online,69.94999694824219,Men,3,고회전·고반품
26530,8,2020-04-01 18:59:00,1958,0.0040858018386108275,0.0,Sleep & Lounge,BOTANY 500,40.0,Men,0,고회전·저반품
26531,11,2019-08-17 21:33:07,2186,0.005032021957913998,0.09090909090909091,Sleep & Lounge,Dockers,28.0,Men,0,고회전·고반품
26532,7,2019-09-05 14:09:47,2167,0.003230272265805261,0.0,Sleep & Lounge,Guide Gear,39.9900016784668,Men,2,고회전·저반품
26533,6,2020-06-16 18:34:00,1882,0.003188097768331562,0.0,Sleep & Lounge,Nautica,36.0,Men,2,고회전·저반품
26534,4,2021-01-23 18:37:59,1661,0.002408187838651415,0.0,Sleep & Lounge,Funzee,36.950000762939446,Men,2,저회전·저반품
26535,10,2020-02-11 05:45:00,2009,0.004977600796416127,0.0,Sleep & Lounge,Tommy Hilfiger,40.0,Men,0,고회전·저반품
26536,10,2020-01-30 12:50:00,2020,0.0049504950495049506,0.1,Sleep & Lounge,Ike Behar,44.9900016784668,Men,0,고회전·고반품
26537,9,2020-01-22 00:39:00,2029,0.004435682602267127,0.2222222222222222,Sleep & Lounge,Big Feet Pajama Co.,44.9900016784668,Men,3,고회전·고반품
26538,5,2020-05-08 04:46:00,1922,0.0026014568158168575,0.0,Sleep & Lounge,Bottoms Out,26.21999931335449,Men,2,저회전·저반품
26539,3,2020-08-05 09:32:00,1833,0.0016366612111292963,0.3333333333333333,Sleep & Lounge,Bottoms Out,25.0,Men,1,저회전·고반품
26540,6,2020-01-25 06:07:00,2026,0.0029615004935834156,0.16666666666666666,Sleep & Lounge,Tommy Hilfiger,25.989999771118164,Men,3,저회전·고반품
26541,7,2020-05-06 10:06:00,1923,0.003640145605824233,0.2857142857142857,Sleep & Lounge,Majestic International,36.400001525878906,Men,3,고회전·고반품
26542,6,2020-01-17 16:47:00,2033,0.002951303492375799,0.0,Sleep & Lounge,Nautica,25.0,Men,2,저회전·저반품
26543,4,2020-05-29 00:28:00,1901,0.0021041557075223566,0.0,Sleep & Lounge,Cashmere Boutique,299.0,Men,2,저회전·저반품
26544,2,2021-04-17 01:21:00,1578,0.0012674271229404308,0.0,Sleep & Lounge,Nautica,36.9900016784668,Men,2,저회전·저반품
26545,6,2020-04-15 04:12:00,1945,0.003084832904884319,0.5,Sleep & Lounge,Fun Boxers,18.5,Men,1,고회전·고반품
26546,12,2020-02-19 15:49:00,2000,0.006,0.08333333333333333,Sleep & Lounge,Nautica,25.0,Men,0,고회전·고반품
26547,5,2020-02-06 01:30:00,2014,0.0024826216484607746,0.0,Sleep & Lounge,Single,19.5,Men,2,저회전·저반품
26548,6,2020-05-26 00:23:00,1904,0.0031512605042016808,0.0,Sleep & Lounge,Intimo,36.9900016784668,Men,2,고회전·저반품
26549,4,2020-03-11 05:03:00,1980,0.00202020202020202,0.0,Sleep & Lounge,Joseph Abboud,46.84000015258789,Men,2,저회전·저반품
26550,5,2020-03-12 00:56:00,1979,0.0025265285497726125,0.2,Sleep & Lounge,Intimo,14.989999771118164,Men,3,저회전·고반품
26551,8,2020-04-14 08:12:00,1946,0.0041109969167523125,0.25,Sleep & Lounge,American Essentials,45.5,Men,3,고회전·고반품
26552,4,2020-01-22 15:42:00,2028,0.0019723865877712033,0.0,Sleep & Lounge,STATE O MAINE,88.0,Men,2,저회전·저반품
26553,8,2019-04-01 00:48:54,2325,0.0034408602150537634,0.125,Sleep & Lounge,Eddie Bauer,44.950000762939446,Men,3,고회전·고반품
26554,5,2020-09-05 15:48:00,1801,0.00277623542476402,0.0,Sleep & Lounge,Nautica,31.950000762939453,Men,2,저회전·저반품
26555,4,2020-01-24 18:28:00,2026,0.0019743336623889436,0.0,Sleep & Lounge,CasualMale,46.9900016784668,Men,2,저회전·저반품
26556,5,2020-06-26 05:18:00,1873,0.0026695141484249867,0.0,Sleep & Lounge,PajamaCity,51.950000762939446,Men,2,저회전·저반품
26557,2,2020-03-04 15:26:00,1986,0.0010070493454179255,0.0,Sleep & Lounge,Calvin Klein,36.0,Men,2,저회전·저반품
26558,5,2020-02-25 13:29:00,1994,0.0025075225677031092,0.2,Sleep & Lounge,American Essentials,68.5999984741211,Men,3,저회전·고반품
26559,12,2020-02-04 02:49:00,2016,0.005952380952380952,0.16666666666666666,Sleep & Lounge,KNOTHE CORP.,23.989999771118164,Men,0,고회전·고반품
26560,11,2020-02-10 09:35:00,2010,0.005472636815920398,0.18181818181818182,Sleep & Lounge,Dockers,60.0,Men,0,고회전·고반품
26561,4,2020-06-19 12:29:00,1879,0.0021287919105907396,0.0,Sleep & Lounge,Nautica,25.0,Men,2,저회전·저반품
26562,12,2020-02-07 15:19:00,2012,0.005964214711729622,0.08333333333333333,Sleep & Lounge,Majestic International,36.0,Men,0,고회전·고반품
26563,1,2021-02-02 16:26:00,1651,0.0006056935190793458,0.0,Sleep & Lounge,Briefly Stated,19.989999771118164,Men,2,저회전·저반품
26564,3,2020-01-15 02:15:00,2036,0.0014734774066797642,0.3333333333333333,Sleep & Lounge,Majestic International,134.99000549316406,Men,1,저회전·고반품
26565,7,2020-02-22 21:43:31,1997,0.0035052578868302454,0.0,Sleep & Lounge,STATE O MAINE,30.0,Men,2,고회전·저반품
26566,6,2020-01-08 11:51:00,2042,0.002938295788442703,0.0,Sleep & Lounge,Nautica,29.96999931335449,Men,2,저회전·저반품
26567,2,2020-01-20 12:22:00,2030,0.0009852216748768472,0.0,Sleep & Lounge,Turkishtowels,89.98999786376953,Men,2,저회전·저반품
26568,8,2020-07-28 06:52:00,1841,0.0043454644215100485,0.125,Sleep & Lounge,NBC Universal,35.0,Men,0,고회전·고반품
26569,2,2020-04-27 09:21:49,1933,0.0010346611484738748,0.0,Sleep & Lounge,Intimo,33.220001220703125,Men,2,저회전·저반품
26570,10,2020-02-24 05:41:00,1996,0.00501002004008016,0.0,Sleep & Lounge,Spa & Resort,49.950000762939446,Men,0,고회전·저반품
26571,3,2020-08-20 14:42:57,1817,0.001651073197578426,0.0,Sleep & Lounge,Calvin Klein,34.0,Men,2,저회전·저반품
26572,10,2020-02-01 15:42:00,2018,0.004955401387512388,0.0,Sleep & Lounge,Jockey,30.0,Men,0,고회전·저반품
26573,4,2020-08-14 14:16:00,1823,0.0021941854086670325,0.25,Sleep & Lounge,Angry Birds,24.989999771118164,Men,1,저회전·고반품
26574,4,2020-01-30 05:52:00,2021,0.0019792182088075212,0.0,Sleep & Lounge,Briefly Stated,14.989999771118164,Men,2,저회전·저반품
26575,9,2020-02-02 14:04:00,2017,0.004462072384729797,0.2222222222222222,Sleep & Lounge,KNOTHE CORP.,24.5,Men,3,고회전·고반품
26576,6,2020-04-01 00:22:00,1959,0.0030627871362940277,0.0,Sleep & Lounge,Tommy Hilfiger,65.0,Men,2,고회전·저반품
26577,12,2020-01-30 12:15:00,2020,0.005940594059405941,0.08333333333333333,Sleep & Lounge,Turkishtowels,79.98999786376953,Men,0,고회전·고반품
26578,8,2020-02-13 15:59:00,2006,0.003988035892323031,0.0,Sleep & Lounge,Fun Boxers,18.5,Men,0,고회전·저반품
26579,4,2020-03-13 15:05:00,1977,0.0020232675771370764,0.25,Sleep & Lounge,Bottoms Out,25.0,Men,1,저회전·고반품
26580,10,2019-11-24 18:52:26,2087,0.004791566842357451,0.1,Sleep & Lounge,Botany 500,27.89999961853028,Men,0,고회전·고반품
26581,3,2020-04-04 15:51:00,1955,0.001534526854219949,0.0,Sleep & Lounge,Briefly Stated,25.0,Men,2,저회전·저반품
26582,7,2020-02-18 16:37:00,2001,0.0034982508745627187,0.14285714285714285,Sleep & Lounge,Nautica,25.0,Men,3,고회전·고반품
26583,4,2021-05-15 05:02:00,1550,0.0025806451612903226,0.0,Sleep & Lounge,Ralph Lauren,49.9900016784668,Men,2,저회전·저반품
26584,13,2020-04-24 00:37:00,1936,0.006714876033057851,0.07692307692307693,Sleep & Lounge,Pendleton,25.0,Men,0,고회전·고반품
26585,6,2020-03-05 11:14:00,1985,0.003022670025188917,0.5,Sleep & Lounge,Spa & Resort,69.94999694824219,Men,1,고회전·고반품
26586,9,2020-03-28 00:42:00,1963,0.004584819154355578,0.1111111111111111,Sleep & Lounge,Spa & Resort,29.950000762939453,Men,0,고회전·고반품
26587,10,2020-03-05 18:27:00,1985,0.005037783375314861,0.2,Sleep & Lounge,Bottoms Out,25.0,Men,0,고회전·고반품
26588,5,2020-08-27 02:59:00,1811,0.0027609055770292656,0.0,Sleep & Lounge,Legendary Apparel,89.94999694824217,Men,2,저회전·저반품
26589,6,2020-05-15 11:40:00,1914,0.003134796238244514,0.16666666666666666,Sleep & Lounge,Bathrobes Online,74.94999694824217,Men,3,고회전·고반품
26590,10,2020-05-08 11:13:00,1921,0.0052056220718375845,0.2,Sleep & Lounge,Briefly Stated,12.989999771118164,Men,0,고회전·고반품
26591,4,2020-01-19 00:40:00,2032,0.001968503937007874,0.25,Sleep & Lounge,American Essentials,49.9900016784668,Men,1,저회전·고반품
26592,2,2021-08-04 03:15:00,1469,0.0013614703880190605,0.0,Sleep & Lounge,Perry Ellis,21.559999465942383,Men,2,저회전·저반품
26593,8,2020-04-09 13:08:00,1950,0.0041025641025641026,0.0,Sleep & Lounge,Nautica,36.0,Men,0,고회전·저반품
26594,7,2020-05-17 15:04:00,1912,0.0036610878661087866,0.2857142857142857,Sleep & Lounge,Tommy Bahama,44.9900016784668,Men,3,고회전·고반품
26595,6,2020-03-09 04:03:00,1982,0.0030272452068617556,0.16666666666666666,Sleep & Lounge,HUGO BOSS,83.4000015258789,Men,3,고회전·고반품
26596,4,2020-05-02 00:34:00,1928,0.002074688796680498,0.25,Sleep & Lounge,Regency New York,399.9500122070313,Men,1,저회전·고반품
26597,7,2020-02-08 16:38:00,2011,0.0034808552958727,0.0,Sleep & Lounge,Nautica,32.0,Men,2,고회전·저반품
26598,11,2020-02-05 12:27:00,2014,0.005461767626613704,0.18181818181818182,Sleep & Lounge,Nautica,25.0,Men,0,고회전·고반품
26599,10,2020-02-07 05:27:00,2013,0.004967709885742673,0.3,Sleep & Lounge,KNOTHE CORP.,24.5,Men,3,고회전·고반품
26600,4,2021-02-12 13:47:00,1641,0.002437538086532602,0.0,Sleep & Lounge,Calvin Klein,39.0,Men,2,저회전·저반품
26601,5,2020-10-03 15:31:49,1773,0.0028200789622109417,0.0,Sleep & Lounge,Perry Ellis,16.979999542236328,Men,2,저회전·저반품
26602,4,2020-01-02 07:06:00,2049,0.0019521717911176184,0.0,Sleep & Lounge,Nautica,36.0,Men,2,저회전·저반품
26603,5,2020-07-29 15:10:00,1839,0.0027188689505165853,0.2,Sleep & Lounge,Tommy Bahama,26.600000381469727,Men,3,저회전·고반품
26604,5,2021-05-02 12:57:00,1562,0.003201024327784891,0.0,Sleep & Lounge,Majestic International,72.0,Men,2,고회전·저반품
26605,7,2020-01-07 22:28:07,2043,0.0034263338228095936,0.14285714285714285,Sleep & Lounge,Tommy Bahama,64.12999725341797,Men,3,고회전·고반품
26606,6,2020-03-12 03:49:00,1979,0.003031834259727135,0.16666666666666666,Sleep & Lounge,Briefly Stated,25.0,Men,3,고회전·고반품
